tourist_id,timestamp,latitude,longitude,speed_kmph,gps_accuracy_m
T037,2026-01-29 07:21:44.441430,26.909848746134116,75.78519560853407,18.51,6.05
T037,2026-01-29 07:26:44.441430,26.909870079667684,75.78524621688972,14.55,6.85
T037,2026-01-29 07:31:44.441430,26.90941014757208,75.78503308112039,7.88,5.76
T037,2026-01-29 07:36:44.441430,26.909063481568648,75.78547248817948,12.13,6.65
T037,2026-01-29 07:41:44.441430,26.908991822404538,75.7853241751088,12.01,9.14
T037,2026-01-29 07:46:44.441430,26.908905696052116,75.7849053878886,17.43,9.73
T037,2026-01-29 07:51:44.441430,26.909004744713865,75.78496083160874,13.18,9.82
T037,2026-01-29 07:56:44.441430,26.908683474750216,75.78474682215594,18.29,8.51
T037,2026-01-29 08:01:44.441430,26.90845023952182,75.78453035736054,10.72,4.12
T037,2026-01-29 08:06:44.441430,26.9080376062043,75.78421321795354,7.52,6.18
T037,2026-01-29 08:11:44.441430,26.90803378767563,75.7842269086541,15.75,3.86
T037,2026-01-29 08:16:44.441430,26.907772176037305,75.78457213995908,7.31,6.56
T037,2026-01-29 08:21:44.441430,26.90792115809068,75.78437623164804,13.18,7.02
T037,2026-01-29 08:26:44.441430,26.908266895176396,75.78422916864112,9.82,4.18
T037,2026-01-29 08:31:44.441430,26.908135615670226,75.78399377867663,13.71,6.95
T037,2026-01-29 08:36:44.441430,26.90822356333187,75.7841989454431,17.72,8.49
T037,2026-01-29 08:41:44.441430,26.908019308383953,75.78397319297851,14.23,9.61
T037,2026-01-29 08:46:44.441430,26.907664747931623,75.78435330201643,19.72,9.57
T037,2026-01-29 08:51:44.441430,26.908113401089825,75.78414623523302,15.05,9.43
T037,2026-01-29 08:56:44.441430,26.907777816873704,75.78390082818756,11.43,5.82
T037,2026-01-29 09:01:44.441430,26.907801303477275,75.78399115507746,14.35,4.06
T037,2026-01-29 09:06:44.441430,26.90751031363767,75.78422375611677,10.83,3.75
T037,2026-01-29 09:11:44.441430,26.907048244319384,75.78413671688249,5.58,8.13
T037,2026-01-29 09:16:44.441430,26.90664460162207,75.7839425735788,18.89,6.65
T037,2026-01-29 09:21:44.441430,26.906710855006192,75.78427120234046,14.79,7.61
T037,2026-01-29 09:26:44.441430,26.906413169305882,75.78467942615282,18.64,5.26
T037,2026-01-29 09:31:44.441430,26.906819426654735,75.78453225437949,12.74,8.93
T037,2026-01-29 09:36:44.441430,26.906877417439645,75.78430858784262,13.45,4.38
T037,2026-01-29 09:41:44.441430,26.90685406163179,75.78423949654122,11.21,5.74
T037,2026-01-29 09:46:44.441430,26.90638189577688,75.78470380856761,15.99,3.82
T037,2026-01-29 09:51:44.441430,26.905956234334948,75.78446619837142,19.93,3.98
T037,2026-01-29 09:56:44.441430,26.90637631251496,75.78471896644132,9.44,6.24
T037,2026-01-29 10:01:44.441430,26.906846418168595,75.78423082227818,17.48,9.11
T037,2026-01-29 10:06:44.441430,26.90732250836999,75.78391236082908,9.07,5.71
T037,2026-01-29 10:11:44.441430,26.90761066958012,75.78374997266772,8.87,5.83
T037,2026-01-29 10:16:44.441430,26.907137430500526,75.7836647970229,18.78,4.53
T037,2026-01-29 10:21:44.441430,26.907043695596087,75.7837911972602,14.43,6.51
T037,2026-01-29 10:26:44.441430,26.907278530659788,75.78337225582807,10.86,5.75
T037,2026-01-29 10:31:44.441430,26.90742260387039,75.78311598115856,17.99,5.02
T037,2026-01-29 10:36:44.441430,26.907497052839684,75.78305740103495,12.87,3.99
T037,2026-01-29 10:41:44.441430,26.907653457839668,75.7828071741774,15.16,5.97
T037,2026-01-29 10:46:44.441430,26.90725103809327,75.78287784663061,14.75,9.43
T037,2026-01-29 10:51:44.441430,26.907140718783843,75.78290097255879,15.34,4.73
T037,2026-01-29 10:56:44.441430,26.90682973361666,75.78241677656368,13.46,7.23
T037,2026-01-29 11:01:44.441430,26.906384011151296,75.78276115218058,14.13,5.43
T037,2026-01-29 11:06:44.441430,26.90650812256206,75.78246032300066,18.1,7.34
T037,2026-01-29 11:11:44.441430,26.90689586086912,75.78266517347731,14.4,7.91
T037,2026-01-29 11:16:44.441430,26.906929379313002,75.7828201192929,8.15,9.36
T037,2026-01-29 11:21:44.441430,26.907257655399597,75.78284918440634,9.02,3.36
T037,2026-01-29 11:26:44.441430,26.907152395452556,75.78316790516686,18.02,7.8
T037,2026-01-29 11:31:44.441430,26.906982192689437,75.78339383699054,14.2,7.02
T037,2026-01-29 11:36:44.441430,26.907451980943975,75.78382216867762,13.91,6.28
T037,2026-01-29 11:41:44.441430,26.907923462236273,75.78410114920133,5.39,8.85
T037,2026-01-29 11:46:44.441430,26.907731053729957,75.78421793274794,10.97,8.04
T037,2026-01-29 11:51:44.441430,26.907811235410087,75.78461504440367,17.86,5.39
T037,2026-01-29 11:56:44.441430,26.907356856728146,75.78472379610893,13.08,5.95
T037,2026-01-29 12:01:44.441430,26.907295397971584,75.78455798280277,15.86,5.82
T037,2026-01-29 12:06:44.441430,26.90774113330768,75.78489722364621,8.96,8.84
T037,2026-01-29 12:11:44.441430,26.907976479581585,75.78440590603918,11.06,3.77
T037,2026-01-29 12:16:44.441430,26.90793696273113,75.78401623296838,19.57,6.21
T037,2026-01-29 12:21:44.441430,26.9075864796767,75.78434189038583,17.4,6.07
T037,2026-01-29 12:26:44.441430,26.90801951696797,75.78393610079979,8.0,5.34
T037,2026-01-29 12:31:44.441430,26.90851488351932,75.78399204316202,19.5,7.24
T037,2026-01-29 12:36:44.441430,26.908149550143786,75.78377556601825,15.06,5.09
T037,2026-01-29 12:41:44.441430,26.90785099864513,75.78334855156832,6.97,3.86
T037,2026-01-29 12:46:44.441430,26.90792308326471,75.78361308576653,6.29,6.84
T037,2026-01-29 12:51:44.441430,26.907831879466848,75.78318925592241,16.17,5.96
T037,2026-01-29 12:56:44.441430,26.907697321629716,75.78296934889158,7.78,4.15
T037,2026-01-29 13:01:44.441430,26.907526241424197,75.78250891199653,9.17,4.37
T037,2026-01-29 13:06:44.441430,26.907336399696085,75.78296798477217,10.38,5.1
T037,2026-01-29 13:11:44.441430,26.907816861610634,75.7832714493472,8.02,7.93
T037,2026-01-29 13:16:44.441430,26.907354108562348,75.78371674209683,15.31,6.69
T037,2026-01-29 13:21:44.441430,26.907076100795525,75.78371884183511,8.44,3.78
T037,2026-01-29 13:26:44.441430,26.907159187862955,75.7836542853675,13.04,8.02
T037,2026-01-29 13:31:44.441430,26.90694632802512,75.78371910825048,15.99,3.72
T038,2026-01-29 03:36:44.443431,26.912230066682937,75.78722603888917,15.1,7.05
T038,2026-01-29 03:41:44.443431,26.912085076172968,75.78728939792494,6.64,7.41
T038,2026-01-29 03:46:44.443431,26.912280429930746,75.78693251633759,13.17,9.84
T038,2026-01-29 03:51:44.443431,26.912280368731327,75.78736251495182,15.32,8.18
T038,2026-01-29 03:56:44.443431,26.912681356335646,75.78784403870888,6.41,5.95
T038,2026-01-29 04:01:44.443431,26.913106897471916,75.78750303745282,7.89,8.81
T038,2026-01-29 04:06:44.443431,26.913424214140257,75.7879138207592,6.68,3.77
T038,2026-01-29 04:11:44.443431,26.913207750719863,75.78832427745104,16.59,7.13
T038,2026-01-29 04:16:44.443431,26.913567398364783,75.78851272131163,11.37,9.94
T038,2026-01-29 04:21:44.443431,26.914047206067394,75.78814003143485,17.96,5.33
T038,2026-01-29 04:26:44.443431,26.91430341015566,75.78791881434864,16.62,3.62
T038,2026-01-29 04:31:44.443431,26.914333402856784,75.78756635738492,5.29,5.44
T038,2026-01-29 04:36:44.443431,26.914527142637716,75.7879284055954,11.5,3.65
T038,2026-01-29 04:41:44.443431,26.91417732535303,75.78802210971706,10.31,6.52
T038,2026-01-29 04:46:44.443431,26.914203070383525,75.7882537571335,18.66,7.67
T038,2026-01-29 04:51:44.443431,26.913773240006126,75.78812421144843,10.29,9.25
T038,2026-01-29 04:56:44.443431,26.91334595218882,75.78764258184314,10.78,4.72
T038,2026-01-29 05:01:44.443431,26.913725102962005,75.7872962043385,11.1,6.8
T038,2026-01-29 05:06:44.443431,26.9137001363544,75.7874080734059,17.43,7.84
T038,2026-01-29 05:11:44.443431,26.913543817733842,75.78730930357601,18.52,6.98
T038,2026-01-29 05:16:44.443431,26.91334114437174,75.78753635793386,16.22,6.95
T038,2026-01-29 05:21:44.443431,26.913808852685552,75.787264429869,6.44,4.35
T038,2026-01-29 05:26:44.443431,26.913373374110083,75.78765016393686,17.19,6.44
T038,2026-01-29 05:31:44.443431,26.91302455791785,75.78725777868088,8.83,9.97
T038,2026-01-29 05:36:44.443431,26.91309972434481,75.78713091160134,13.31,7.79
T038,2026-01-29 05:41:44.443431,26.913479078835273,75.78737019653514,12.91,8.71
T038,2026-01-29 05:46:44.443431,26.913038631550474,75.78780954050511,6.12,3.9
T038,2026-01-29 05:51:44.443431,26.9128252176564,75.78824661674057,13.53,9.04
T038,2026-01-29 05:56:44.443431,26.912997807754408,75.78815872467058,5.26,6.19
T038,2026-01-29 06:01:44.443431,26.912684376522865,75.78830689767356,11.15,5.96
T038,2026-01-29 06:06:44.443431,26.912897591221203,75.78795317502032,13.71,5.94
T038,2026-01-29 06:11:44.443431,26.912719534672913,75.78824422716133,14.73,7.0
T038,2026-01-29 06:16:44.443431,26.912917711051147,75.7884371457562,17.19,3.96
T038,2026-01-29 06:21:44.443431,26.912429317230096,75.78809262915453,7.82,4.75
T038,2026-01-29 06:26:44.443431,26.912851817350226,75.78792707057123,13.2,9.58
T038,2026-01-29 06:31:44.443431,26.9131478568915,75.78774514468884,18.46,4.63
T038,2026-01-29 06:36:44.443431,26.91302839153578,75.78733441455437,13.62,8.45
T038,2026-01-29 06:41:44.443431,26.912927345911854,75.78735902861533,14.05,3.44
T038,2026-01-29 06:46:44.443431,26.913087553436213,75.78755924129469,8.2,5.56
T038,2026-01-29 06:51:44.443431,26.913005926517773,75.78716412039189,11.83,8.75
T038,2026-01-29 06:56:44.443431,26.912942545016023,75.78726612105287,13.21,3.76
T038,2026-01-29 07:01:44.443431,26.913050142389984,75.78754294116673,15.84,5.46
T038,2026-01-29 07:06:44.443431,26.913211751201338,75.78742890079117,17.77,3.5
T038,2026-01-29 07:11:44.443431,26.913677546009804,75.78726854186866,6.05,9.86
T038,2026-01-29 07:16:44.443431,26.91381154208356,75.78694787622524,5.5,5.42
T038,2026-01-29 07:21:44.443431,26.91359665241452,75.78705138345445,18.04,6.94
T038,2026-01-29 07:26:44.443431,26.913617186648747,75.78690366246465,10.05,8.41
T038,2026-01-29 07:31:44.443431,26.913930384992884,75.78738115014224,13.61,8.05
T038,2026-01-29 07:36:44.443431,26.91405026731113,75.78696781467009,18.18,5.48
T038,2026-01-29 07:41:44.443431,26.914033977049588,75.78711400701825,11.03,9.3
T038,2026-01-29 07:46:44.443431,26.91377156084337,75.78740356606583,15.8,7.62
T038,2026-01-29 07:51:44.443431,26.91399649402427,75.7869999906995,11.13,9.41
T038,2026-01-29 07:56:44.443431,26.913931401924597,75.78682354868734,8.16,3.1
T038,2026-01-29 08:01:44.443431,26.91381022335015,75.7865116822102,13.38,5.89
T038,2026-01-29 08:06:44.443431,26.914247142114927,75.786594811703,6.65,5.84
T038,2026-01-29 08:11:44.443431,26.91380331534754,75.78630593309806,12.94,3.1
T038,2026-01-29 08:16:44.443431,26.914219294345408,75.78603138222589,14.34,6.24
T038,2026-01-29 08:21:44.443431,26.913768201499643,75.78625421185536,7.13,6.24
T038,2026-01-29 08:26:44.443431,26.913565545077407,75.78655735497036,17.76,3.54
T038,2026-01-29 08:31:44.443431,26.91327553481911,75.78663861992479,16.23,8.38
T038,2026-01-29 08:36:44.443431,26.91286738302989,75.7869378107635,7.61,3.53
T038,2026-01-29 08:41:44.443431,26.91287078884497,75.78740156698684,7.44,8.29
T038,2026-01-29 08:46:44.443431,26.913010128838724,75.78699128262755,17.68,6.91
T038,2026-01-29 08:51:44.443431,26.913332139727803,75.78729007282723,14.02,7.46
T038,2026-01-29 08:56:44.443431,26.91368230719087,75.7877841027685,18.98,5.25
T038,2026-01-29 09:01:44.443431,26.913597024995706,75.78731812957946,10.21,6.54
T038,2026-01-29 09:06:44.443431,26.913810784745444,75.78761590302594,18.43,5.15
T038,2026-01-29 09:11:44.443431,26.91333062232433,75.78716187110118,5.58,3.28
T038,2026-01-29 09:16:44.443431,26.913150214494443,75.78672539213846,5.67,4.08
T038,2026-01-29 09:21:44.443431,26.91290841720101,75.7863373358124,13.54,3.7
T038,2026-01-29 09:26:44.443431,26.91298518128211,75.78679740597275,6.52,5.8
T038,2026-01-29 09:31:44.443431,26.91320956853505,75.78715428002945,8.01,8.98
T038,2026-01-29 09:36:44.443431,26.913703745672194,75.78758733942293,8.34,9.45
T038,2026-01-29 09:41:44.443431,26.913844250839855,75.78781180871322,7.35,6.78
T038,2026-01-29 09:46:44.443431,26.913399040499435,75.78823027127466,6.0,8.17
T038,2026-01-29 09:51:44.443431,26.913354159479393,75.78835278993292,17.79,6.44
T038,2026-01-29 09:56:44.443431,26.91370363576525,75.78884294552311,18.74,5.11
T038,2026-01-29 10:01:44.443431,26.9132217379668,75.78865884383531,5.13,9.18
T038,2026-01-29 10:06:44.443431,26.913619747856252,75.78866902139636,9.17,8.66
T038,2026-01-29 10:11:44.443431,26.91338225188814,75.7888128121231,9.09,5.96
T038,2026-01-29 10:16:44.443431,26.913249871641653,75.78834477911093,16.17,6.18
T038,2026-01-29 10:21:44.443431,26.912873311660586,75.78880159972084,11.26,5.9
T038,2026-01-29 10:26:44.443431,26.91304345754013,75.78848788367176,9.65,8.37
T038,2026-01-29 10:31:44.443431,26.913357742564685,75.78891242444,18.59,8.93
T038,2026-01-29 10:36:44.443431,26.913468434853385,75.78879806696814,16.14,9.68
T038,2026-01-29 10:41:44.443431,26.91392608409065,75.7888853610783,9.7,8.35
T038,2026-01-29 10:46:44.443431,26.91425228160798,75.78871096842192,15.7,4.39
T038,2026-01-29 10:51:44.443431,26.91427805710989,75.78893783545418,12.31,5.21
T038,2026-01-29 10:56:44.443431,26.914775757160204,75.78862678244253,16.24,6.06
T038,2026-01-29 11:01:44.443431,26.91447950503764,75.78896520954757,9.7,9.82
T038,2026-01-29 11:06:44.443431,26.914124881714923,75.78904188701512,7.48,5.45
T038,2026-01-29 11:11:44.443431,26.914083820148054,75.78930586816722,12.23,6.45
T038,2026-01-29 11:16:44.443431,26.913913933602746,75.78959426693434,11.76,6.36
T038,2026-01-29 11:21:44.443431,26.914191601087115,75.78945332737774,14.97,7.47
T038,2026-01-29 11:26:44.443431,26.914369778411952,75.78946782034315,9.85,9.89
T038,2026-01-29 11:31:44.443431,26.913996317546374,75.78927338435282,19.66,5.78
T038,2026-01-29 11:36:44.443431,26.913905072899208,75.78883960440196,19.95,3.99
T038,2026-01-29 11:41:44.443431,26.913470102976508,75.78841231436233,7.29,8.15
T038,2026-01-29 11:46:44.443431,26.913172483306393,75.7885602307343,9.44,6.54
T038,2026-01-29 11:51:44.443431,26.913616352072953,75.78879349690035,9.96,3.08
T038,2026-01-29 11:56:44.443431,26.913157396584538,75.78851559104216,6.84,9.92
T038,2026-01-29 12:01:44.443431,26.91288857716087,75.78880549278588,12.67,7.48
T038,2026-01-29 12:06:44.443431,26.91263885375532,75.78910529424573,18.35,6.22
T038,2026-01-29 12:11:44.443431,26.912993603463907,75.78872871076305,13.89,3.17
T038,2026-01-29 12:16:44.443431,26.912703178223943,75.7883905056699,10.4,5.49
T038,2026-01-29 12:21:44.443431,26.913117692116565,75.78821883850021,15.53,8.1
T038,2026-01-29 12:26:44.443431,26.91286382224726,75.788510909238,15.12,4.5
T038,2026-01-29 12:31:44.443431,26.91323461744629,75.78891399238599,8.39,7.37
T038,2026-01-29 12:36:44.443431,26.913160485910538,75.7888074374768,18.52,3.47
T038,2026-01-29 12:41:44.443431,26.913393747853256,75.78898287741612,14.07,5.39
T038,2026-01-29 12:46:44.443431,26.913515039086423,75.78938242625154,5.67,7.74
T038,2026-01-29 12:51:44.443431,26.913876684453584,75.78931638865035,5.61,8.74
T038,2026-01-29 12:56:44.443431,26.913653285436773,75.7890568049157,5.4,6.98
T038,2026-01-29 13:01:44.443431,26.913763978250213,75.78906373025744,13.09,5.23
T038,2026-01-29 13:06:44.443431,26.91420249340344,75.78925016989261,14.9,6.54
T038,2026-01-29 13:11:44.443431,26.914655724034372,75.78878483445128,13.5,7.39
T038,2026-01-29 13:16:44.443431,26.9151077912394,75.78915854917226,6.4,7.87
T038,2026-01-29 13:21:44.443431,26.914841225455646,75.78883484536436,18.39,4.31
T038,2026-01-29 13:26:44.443431,26.915155960197545,75.78872529522539,9.43,8.15
T038,2026-01-29 13:31:44.443431,26.915198795604425,75.78874594718332,6.93,6.45
T039,2026-01-29 03:36:44.444431,26.91235108819368,75.7877053196865,9.95,3.26
T039,2026-01-29 03:41:44.444431,26.912287208281253,75.78792309975664,8.99,9.26
T039,2026-01-29 03:46:44.444431,26.91276370574699,75.78780391623604,19.38,5.94
T039,2026-01-29 03:51:44.444431,26.912651587240397,75.78799385089637,19.1,9.48
T039,2026-01-29 03:56:44.444431,26.912753792251458,75.78804898971505,15.37,9.79
T039,2026-01-29 04:01:44.444431,26.91234876916605,75.78850261442126,16.54,7.99
T039,2026-01-29 04:06:44.444431,26.912268538285343,75.78816844839181,18.85,7.65
T039,2026-01-29 04:11:44.444431,26.911974411531464,75.7881582137455,13.11,4.54
T039,2026-01-29 04:16:44.444431,26.911869348302275,75.78802241455112,15.62,6.3
T039,2026-01-29 04:21:44.444431,26.911683872831663,75.78810771668381,19.62,6.98
T039,2026-01-29 04:26:44.444431,26.911552831617414,75.78832164226135,18.57,5.82
T039,2026-01-29 04:31:44.444431,26.91192174639687,75.78803189514791,18.32,8.51
T039,2026-01-29 04:36:44.444431,26.911461802111,75.78850384883658,18.28,7.76
T039,2026-01-29 04:41:44.444431,26.911418500125066,75.78827302248777,12.51,7.95
T039,2026-01-29 04:46:44.444431,26.911157301153832,75.78838600443343,17.98,5.79
T039,2026-01-29 04:51:44.444431,26.91155204430472,75.7886224044359,5.4,5.57
T039,2026-01-29 04:56:44.444431,26.911580553833996,75.78817923848014,11.37,5.67
T039,2026-01-29 05:01:44.444431,26.911589305094317,75.78820039892003,19.68,6.58
T039,2026-01-29 05:06:44.444431,26.911774019378985,75.78830713453226,14.16,5.26
T039,2026-01-29 05:11:44.444431,26.91192113251104,75.78832288006318,12.72,7.93
T039,2026-01-29 05:16:44.444431,26.91224137610496,75.78809582529709,17.58,5.2
T039,2026-01-29 05:21:44.444431,26.911893211872506,75.78842946389123,9.3,8.34
T039,2026-01-29 05:26:44.444431,26.91167608458153,75.78809064825367,19.22,5.96
T039,2026-01-29 05:31:44.444431,26.912122757879622,75.78792497914473,9.8,5.27
T039,2026-01-29 05:36:44.444431,26.912437779592654,75.7883247153851,15.02,8.18
T039,2026-01-29 05:41:44.444431,26.91259700081752,75.78787206829453,11.88,8.45
T039,2026-01-29 05:46:44.444431,26.91246249437704,75.78834623555642,6.41,8.23
T039,2026-01-29 05:51:44.444431,26.912404520702662,75.7886809221636,14.05,5.09
T039,2026-01-29 05:56:44.444431,26.91275027797329,75.7886821852853,6.52,9.66
T039,2026-01-29 06:01:44.444431,26.912993742247814,75.78902948408579,17.42,6.97
T039,2026-01-29 06:06:44.444431,26.913132133874946,75.78878692736214,8.91,3.87
T039,2026-01-29 06:11:44.444431,26.913305636245955,75.78832974683314,12.84,9.49
T039,2026-01-29 06:16:44.444431,26.913601700937377,75.78843654776605,15.4,9.08
T039,2026-01-29 06:21:44.444431,26.91313708842389,75.78858630782427,9.78,9.44
T039,2026-01-29 06:26:44.444431,26.9129964040732,75.78908455703407,12.91,6.41
T039,2026-01-29 06:31:44.444431,26.913180532205942,75.78892522223957,12.27,4.79
T039,2026-01-29 06:36:44.444431,26.9135798225915,75.78860504794017,11.94,6.89
T039,2026-01-29 06:41:44.444431,26.913185144598256,75.78910452926178,15.29,5.2
T039,2026-01-29 06:46:44.444431,26.913264507091824,75.78888252942333,18.33,4.83
T039,2026-01-29 06:51:44.444431,26.913452827416897,75.78902883644045,5.05,6.86
T039,2026-01-29 06:56:44.444431,26.913697202279167,75.78946509618108,19.34,6.57
T039,2026-01-29 07:01:44.444431,26.913782163309797,75.78970781166059,15.69,8.89
T039,2026-01-29 07:06:44.444431,26.913842368922523,75.7892678307802,8.18,6.95
T039,2026-01-29 07:11:44.444431,26.914177884355663,75.7889090490221,7.68,5.03
T039,2026-01-29 07:16:44.444431,26.91460604709366,75.78940146155487,13.71,4.74
T039,2026-01-29 07:21:44.444431,26.91415089715171,75.7897535784584,9.86,9.2
T039,2026-01-29 07:26:44.444431,26.914382833849828,75.79013697639644,18.59,4.58
T039,2026-01-29 07:31:44.444431,26.914668570488004,75.79041083249219,7.62,9.76
T039,2026-01-29 07:36:44.444431,26.914493428789697,75.79053516033811,19.51,8.27
T039,2026-01-29 07:41:44.444431,26.914203158089332,75.79097534049379,19.07,3.41
T039,2026-01-29 07:46:44.444431,26.914688735627767,75.79089084841831,9.88,7.62
T039,2026-01-29 07:51:44.444431,26.91483640719492,75.79050984020087,19.41,6.74
T039,2026-01-29 07:56:44.444431,26.91523160718384,75.7900594140131,6.39,5.27
T039,2026-01-29 08:01:44.444431,26.91543046559289,75.78967898275772,15.94,5.49
T039,2026-01-29 08:06:44.444431,26.915731876512265,75.78959683939695,19.76,3.85
T039,2026-01-29 08:11:44.444431,26.916209723222014,75.78928014067594,8.25,4.35
T039,2026-01-29 08:16:44.444431,26.91623360257216,75.78975324652325,7.32,6.36
T039,2026-01-29 08:21:44.444431,26.916382333414287,75.78996762442351,9.25,3.7
T039,2026-01-29 08:26:44.444431,26.91604299100262,75.78999345193515,19.15,7.41
T039,2026-01-29 08:31:44.444431,26.916369596586367,75.78949930316038,14.81,6.45
T039,2026-01-29 08:36:44.444431,26.91664826773963,75.78993861328324,15.37,3.12
T039,2026-01-29 08:41:44.444431,26.916909882400784,75.79006912706339,13.87,8.06
T039,2026-01-29 08:46:44.444431,26.91716520415702,75.79055876809227,18.41,9.47
T039,2026-01-29 08:51:44.444431,26.917470024197904,75.79085422401818,9.92,7.77
T039,2026-01-29 08:56:44.444431,26.917367984580196,75.79114615078467,10.12,7.73
T039,2026-01-29 09:01:44.444431,26.917151838528763,75.79114094229998,18.71,7.2
T039,2026-01-29 09:06:44.444431,26.917220210014587,75.7915723035998,16.91,5.29
T039,2026-01-29 09:11:44.444431,26.916884572721667,75.79205766885548,8.94,7.52
T039,2026-01-29 09:16:44.444431,26.916485950518982,75.7919581466706,9.75,4.67
T039,2026-01-29 09:21:44.444431,26.916682630296307,75.79225260546572,18.18,5.98
T039,2026-01-29 09:26:44.444431,26.917162383652496,75.79183105204679,10.75,6.92
T039,2026-01-29 09:31:44.444431,26.917293977392728,75.79193386920079,8.89,9.82
T039,2026-01-29 09:36:44.444431,26.917554653827622,75.79200187505462,16.3,6.82
T039,2026-01-29 09:41:44.444431,26.917887052777647,75.79150658763702,13.92,3.51
T039,2026-01-29 09:46:44.444431,26.91748536328374,75.79144041353662,13.26,6.7
T039,2026-01-29 09:51:44.444431,26.91746919187586,75.7917633587989,15.19,5.96
T039,2026-01-29 09:56:44.444431,26.917062066939398,75.79129741562178,19.74,7.4
T039,2026-01-29 10:01:44.444431,26.917351146652944,75.79121206601059,14.96,4.64
T039,2026-01-29 10:06:44.444431,26.916868502120305,75.79087476746069,13.81,9.53
T039,2026-01-29 10:11:44.444431,26.91728121314903,75.79046328192868,7.02,4.74
T039,2026-01-29 10:16:44.444431,26.917498688756126,75.79035623740397,5.29,6.97
T039,2026-01-29 10:21:44.444431,26.917591707654147,75.7907561135004,9.81,5.94
T039,2026-01-29 10:26:44.444431,26.917391973240914,75.79073475501737,12.53,9.3
T039,2026-01-29 10:31:44.444431,26.917267072672324,75.79031118706388,9.0,3.39
T039,2026-01-29 10:36:44.444431,26.916993936661445,75.79000619773983,16.02,4.56
T039,2026-01-29 10:41:44.444431,26.916581923720752,75.79013103691344,14.35,9.48
T039,2026-01-29 10:46:44.444431,26.917062563172816,75.78985922769401,12.85,3.53
T039,2026-01-29 10:51:44.444431,26.917438244208128,75.78994705270665,5.18,6.43
T039,2026-01-29 10:56:44.444431,26.917342141185653,75.79018752469418,14.17,5.67
T039,2026-01-29 11:01:44.444431,26.91688318082337,75.79066448241487,11.92,4.62
T039,2026-01-29 11:06:44.444431,26.917379500848593,75.7903098377034,9.85,8.01
T039,2026-01-29 11:11:44.444431,26.917856433610368,75.79065858876028,11.29,7.6
T039,2026-01-29 11:16:44.444431,26.917993338385998,75.79098699555882,7.88,7.3
T039,2026-01-29 11:21:44.444431,26.918331322509697,75.7911686889556,18.71,4.9
T039,2026-01-29 11:26:44.444431,26.918608207717266,75.79155975158402,16.41,9.4
T039,2026-01-29 11:31:44.444431,26.918122416412963,75.79151573516957,19.74,6.75
T039,2026-01-29 11:36:44.444431,26.918291507750112,75.79181926277042,11.98,5.61
T039,2026-01-29 11:41:44.444431,26.918089823215936,75.79161256251135,16.8,3.12
T039,2026-01-29 11:46:44.444431,26.917818832094476,75.79111863649173,13.09,9.25
T039,2026-01-29 11:51:44.444431,26.91827737285148,75.79160894326276,9.64,9.38
T039,2026-01-29 11:56:44.444431,26.918065584817786,75.79189975976236,11.66,8.69
T039,2026-01-29 12:01:44.444431,26.917608084190285,75.79192742500713,8.21,9.75
T039,2026-01-29 12:06:44.444431,26.917729764485994,75.79183134175224,7.44,6.32
T039,2026-01-29 12:11:44.444431,26.91797766851809,75.79199008817054,17.8,3.13
T039,2026-01-29 12:16:44.444431,26.91823107514587,75.79151376493445,19.09,3.29
T039,2026-01-29 12:21:44.444431,26.91814411677549,75.79188713820089,18.61,7.51
T039,2026-01-29 12:26:44.444431,26.918519898674816,75.79155032331245,12.15,6.25
T039,2026-01-29 12:31:44.444431,26.91821282987421,75.79113640772039,19.47,3.11
T039,2026-01-29 12:36:44.444431,26.9187109024408,75.79139636018535,11.48,5.43
T039,2026-01-29 12:41:44.444431,26.918708993888306,75.79148092289599,15.59,6.64
T039,2026-01-29 12:46:44.444431,26.91835054587473,75.79196243684115,13.37,6.89
T039,2026-01-29 12:51:44.444431,26.91809059611836,75.79155875695025,11.83,3.6
T039,2026-01-29 12:56:44.444431,26.91836372606749,75.79198583381068,18.61,7.83
T039,2026-01-29 13:01:44.444431,26.918707824730106,75.79175010926654,18.16,7.42
T039,2026-01-29 13:06:44.444431,26.918422420224037,75.79185531342551,18.31,3.87
T039,2026-01-29 13:11:44.444431,26.918311211626424,75.79177602808153,7.14,4.73
T039,2026-01-29 13:16:44.444431,26.918671306674977,75.79211694985808,18.68,4.97
T039,2026-01-29 13:21:44.444431,26.91852181036803,75.79259137035204,19.96,4.71
T039,2026-01-29 13:26:44.444431,26.918127445571837,75.79279965698264,16.56,7.73
T039,2026-01-29 13:31:44.444431,26.918466651629714,75.79234418481273,19.96,9.66
T040,2026-01-29 03:36:44.446430,26.912590042498927,75.78766697592205,15.09,6.32
T040,2026-01-29 03:41:44.446430,26.913014753155107,75.78752406905126,5.23,3.3
T040,2026-01-29 03:46:44.446430,26.91338216294969,75.7870292824779,7.07,5.91
T040,2026-01-29 03:51:44.446430,26.913799591900315,75.786796541547,8.82,3.56
T040,2026-01-29 03:56:44.446430,26.913592376041453,75.7864185728753,8.65,8.54
T040,2026-01-29 04:01:44.446430,26.913412824397156,75.78625035986943,11.32,7.81
T040,2026-01-29 04:06:44.446430,26.91359214060239,75.78601287930434,15.46,4.54
T040,2026-01-29 04:11:44.446430,26.91339392266782,75.7857796061371,7.32,3.08
T040,2026-01-29 04:16:44.446430,26.913044869941228,75.78565362223326,8.67,3.22
